COOPID, YEAR, MONTH, DAY, precipitation
85663,2020,4,29,0
85663,2020,4,30,0.97
85663,2020,5,1,0
85663,2020,5,2,0
85663,2020,5,3,0
85663,2020,5,4,0
85663,2020,5,5,0
85663,2020,5,6,0
85663,2020,5,7,0
85663,2020,5,8,0
85663,2020,5,9,0
85663,2020,5,10,0.26
85663,2020,5,11,0.00001
85663,2020,5,12,0
85663,2020,5,13,0
85663,2020,5,14,0.07
85663,2020,5,15,1.7
85663,2020,5,16,0.00001
85663,2020,5,17,0.21
85663,2020,5,18,1.48
85663,2020,5,19,0.2
85663,2020,5,20,0.00001
85663,2020,5,21,0.00001
85663,2020,5,22,0.13
85663,2020,5,23,0.16
85663,2020,5,24,3.83
85663,2020,5,25,3.44
85663,2020,5,26,7.4
85663,2020,5,27,0.01
85663,2020,5,28,0.00001
85663,2020,5,29,0.00001
85663,2020,5,30,0
85663,2020,5,31,0
85663,2020,6,1,0
85663,2020,6,2,0.29
85663,2020,6,3,1.35
85663,2020,6,4,1.77
85663,2020,6,5,0.00001
85663,2020,6,6,0.00001
85663,2020,6,7,0.00001
85663,2020,6,8,0.15
85663,2020,6,9,0
85663,2020,6,10,0
85663,2020,6,11,0.21
85663,2020,6,12,0.01
85663,2020,6,13,0.01
85663,2020,6,14,0.17
85663,2020,6,15,0.84
85663,2020,6,16,0
85663,2020,6,17,0.57
85663,2020,6,18,0.73
85663,2020,6,19,1
85663,2020,6,20,0
85663,2020,6,21,0.01
85663,2020,6,22,0
85663,2020,6,23,0
85663,2020,6,24,0
85663,2020,6,25,0
85663,2020,6,26,0
85663,2020,6,27,0
85663,2020,6,28,0
85663,2020,6,29,0
85663,2020,6,30,0
85663,2020,7,1,1.15
85663,2020,7,2,0.00001
85663,2020,7,3,0.22
85663,2020,7,4,0
85663,2020,7,5,0.05
85663,2020,7,6,0.41
85663,2020,7,7,0.00001
85663,2020,7,8,0.44
85663,2020,7,9,0
85663,2020,7,10,0.35
85663,2020,7,11,0.94
85663,2020,7,12,0.00001
85663,2020,7,13,0.03
85663,2020,7,14,0.13
85663,2020,7,15,0.00001
85663,2020,7,16,0.05
85663,2020,7,17,1.27
85663,2020,7,18,1.37
85663,2020,7,19,0.06
85663,2020,7,20,0.01
85663,2020,7,21,0.44
85663,2020,7,22,1.77
85663,2020,7,23,0.37
85663,2020,7,24,0.08
85663,2020,7,25,0.86
85663,2020,7,26,0.26
85663,2020,7,27,0
85663,2020,7,28,0
85663,2020,7,29,0
85663,2020,7,30,0
85663,2020,7,31,0.00001
85663,2020,8,1,0.89
85663,2020,8,2,1.42
85663,2020,8,3,0.33
85663,2020,8,4,0.07
85663,2020,8,5,0.27
85663,2020,8,6,0.27
85663,2020,8,7,0
85663,2020,8,8,0.02
85663,2020,8,9,0
85663,2020,8,10,0
85663,2020,8,11,0.01
85663,2020,8,12,0.58
85663,2020,8,13,0.15
85663,2020,8,14,0.00001
85663,2020,8,15,0.46
85663,2020,8,16,0.01
85663,2020,8,17,0.00001
85663,2020,8,18,0
85663,2020,8,19,0.37
85663,2020,8,20,0.54
85663,2020,8,21,0
85663,2020,8,22,0.37
85663,2020,8,23,0.19
85663,2020,8,24,0.18
85663,2020,8,25,0.11
85663,2020,8,26,0.05
85663,2020,8,27,0
85663,2020,8,28,0
85663,2020,8,29,0.6
85663,2020,8,30,0.07
85663,2020,8,31,0.48
85663,2020,9,1,0
85663,2020,9,2,0.00001
85663,2020,9,3,0
85663,2020,9,4,0.00001
85663,2020,9,5,0.00001
85663,2020,9,6,0.28
85663,2020,9,7,0.5
85663,2020,9,8,0.1
85663,2020,9,9,0.79
85663,2020,9,10,0.23
85663,2020,9,11,0.02
85663,2020,9,12,1.75
85663,2020,9,13,1.58
85663,2020,9,14,0.00001
85663,2020,9,15,0
85663,2020,9,16,0.01
85663,2020,9,17,0.01
85663,2020,9,18,0
85663,2020,9,19,0.00001
85663,2020,9,20,0.00001
85663,2020,9,21,1.16
85663,2020,9,22,0.00001
85663,2020,9,23,0
85663,2020,9,24,2.07
85663,2020,9,25,0.22
85663,2020,9,26,1.89
85663,2020,9,27,0.07
85663,2020,9,28,0.24
85663,2020,9,29,0
85663,2020,9,30,0
85663,2020,10,1,0.32
85663,2020,10,2,2.21
85663,2020,10,3,0.33
85663,2020,10,4,0.00001
85663,2020,10,5,0.04
85663,2020,10,6,0.08
85663,2020,10,7,0.00001
85663,2020,10,8,0.00001
85663,2020,10,9,0.07
85663,2020,10,10,0.04
85663,2020,10,11,0.00001
85663,2020,10,12,0.01
85663,2020,10,13,0
85663,2020,10,14,0.26
85663,2020,10,15,0.04
85663,2020,10,16,1.32
85663,2020,10,17,0.01
85663,2020,10,18,0
85663,2020,10,19,0.43
85663,2020,10,20,1.31
85663,2020,10,21,2.49
85663,2020,10,22,0.27
85663,2020,10,23,0.00001
85663,2020,10,24,0.92
85663,2020,10,25,0.71
85663,2020,10,26,0.00001
85663,2020,10,27,0
85663,2020,10,28,0.00001
85663,2020,10,29,0.01
85663,2020,10,30,0.6
85663,2020,10,31,0.39
85663,2020,11,1,0.06
85663,2020,11,2,0
85663,2020,11,3,0
85663,2020,11,4,0.00001
85663,2020,11,5,0.68
85663,2020,11,6,0.11
85663,2020,11,7,0.57
85663,2020,11,8,2.83
85663,2020,11,9,2.57
85663,2020,11,10,0.04
85663,2020,11,11,0.22
85663,2020,11,12,1.32
85663,2020,11,13,0.00001
85663,2020,11,14,0.06
85663,2020,11,15,0.03
85663,2020,11,16,0
85663,2020,11,17,0
85663,2020,11,18,0.00001
85663,2020,11,19,0.00001
85663,2020,11,20,0.16
85663,2020,11,21,0.44
85663,2020,11,22,0.27
85663,2020,11,23,0
85663,2020,11,24,0
85663,2020,11,25,0.03
85663,2020,11,26,0
85663,2020,11,27,0.06
85663,2020,11,28,0.04
85663,2020,11,29,0
85663,2020,11,30,0.11
85663,2020,12,1,0.01
85663,2020,12,2,0
85663,2020,12,3,0
85663,2020,12,4,0
85663,2020,12,5,0.00001
85663,2020,12,6,0
85663,2020,12,7,1
85663,2020,12,8,0
85663,2020,12,9,0
85663,2020,12,10,0
85663,2020,12,11,0.14
85663,2020,12,12,0.35
85663,2020,12,13,0
85663,2020,12,14,0
85663,2020,12,15,0
85663,2020,12,16,0
85663,2020,12,17,0
85663,2020,12,18,0
85663,2020,12,19,0
85663,2020,12,20,0.00001
85663,2020,12,21,0
85663,2020,12,22,0
85663,2020,12,23,0
85663,2020,12,24,0.09
85663,2020,12,25,0.00001
85663,2020,12,26,0
85663,2020,12,27,0.00001
85663,2020,12,28,0.01
85663,2020,12,29,0.00001
85663,2020,12,30,0.00001
85663,2020,12,31,0
85663,2021,1,1,0
85663,2021,1,2,0.00001
85663,2021,1,3,0
85663,2021,1,4,0.00001
85663,2021,1,5,0
85663,2021,1,6,0
85663,2021,1,7,0
85663,2021,1,8,0.00001
85663,2021,1,9,0
85663,2021,1,10,0
85663,2021,1,11,0
85663,2021,1,12,0.00001
85663,2021,1,13,0.2
85663,2021,1,14,0.29
85663,2021,1,15,0
85663,2021,1,16,0
85663,2021,1,17,0
85663,2021,1,18,0.01
85663,2021,1,19,0
85663,2021,1,20,0
85663,2021,1,21,0
85663,2021,1,22,0
85663,2021,1,23,0
85663,2021,1,24,0
85663,2021,1,25,0
85663,2021,1,26,0
85663,2021,1,27,0
85663,2021,1,28,0
85663,2021,1,29,0
85663,2021,1,30,0
85663,2021,1,31,0
85663,2021,2,1,0.02
85663,2021,2,2,0
85663,2021,2,3,0
85663,2021,2,4,0
85663,2021,2,5,0
85663,2021,2,6,0.98
85663,2021,2,7,0
85663,2021,2,8,0
85663,2021,2,9,0
85663,2021,2,10,0
85663,2021,2,11,0
85663,2021,2,12,0
85663,2021,2,13,0.00001
85663,2021,2,14,0
85663,2021,2,15,0.22
85663,2021,2,16,1.24
85663,2021,2,17,0.02
85663,2021,2,18,0
85663,2021,2,19,0.21
85663,2021,2,20,0
85663,2021,2,21,0.01
85663,2021,2,22,0.00001
85663,2021,2,23,0.06
85663,2021,2,24,0.13
85663,2021,2,25,0.00001
85663,2021,2,26,0.01
85663,2021,2,27,0
85663,2021,2,28,0.00001
85663,2021,3,1,0
85663,2021,3,2,0
85663,2021,3,3,0
85663,2021,3,4,0
85663,2021,3,5,0
85663,2021,3,6,1.42
85663,2021,3,7,0
85663,2021,3,8,0.00001
85663,2021,3,9,0.00001
85663,2021,3,10,0.09
85663,2021,3,11,0.02
85663,2021,3,12,0
85663,2021,3,13,0
85663,2021,3,14,0
85663,2021,3,15,0
85663,2021,3,16,0
85663,2021,3,17,0
85663,2021,3,18,0
85663,2021,3,19,0.34
85663,2021,3,20,0
85663,2021,3,21,0
85663,2021,3,22,0
85663,2021,3,23,0
85663,2021,3,24,0
85663,2021,3,25,0
85663,2021,3,26,0
85663,2021,3,27,0.00001
85663,2021,3,28,0
85663,2021,3,29,0
85663,2021,3,30,0
85663,2021,3,31,0.00001
85663,2021,4,1,0.06
85663,2021,4,2,0.00001
85663,2021,4,3,0
85663,2021,4,4,0
85663,2021,4,5,0
85663,2021,4,6,0
85663,2021,4,7,0
85663,2021,4,8,0
85663,2021,4,9,0
85663,2021,4,10,0
85663,2021,4,11,0.82
85663,2021,4,12,0.59
85663,2021,4,13,0
85663,2021,4,14,0
85663,2021,4,15,0
85663,2021,4,16,0
85663,2021,4,17,0
85663,2021,4,18,0
85663,2021,4,19,0.04
85663,2021,4,20,1.17
85663,2021,4,21,0.13
85663,2021,4,22,0
85663,2021,4,23,0
85663,2021,4,24,0
85663,2021,4,25,0.00001
85663,2021,4,26,0
85663,2021,4,27,0.00001
85663,2021,4,28,0
85663,2021,4,29,0
85663,2021,4,30,0.00001
85663,2021,5,1,0
85663,2021,5,2,0
85663,2021,5,3,0
85663,2021,5,4,0
85663,2021,5,5,0
85663,2021,5,6,0.66
85663,2021,5,7,0.19
85663,2021,5,8,0
85663,2021,5,9,0.61
85663,2021,5,10,0.04
85663,2021,5,11,0
85663,2021,5,12,0.93
85663,2021,5,13,0.19
85663,2021,5,14,0.01
85663,2021,5,15,0
85663,2021,5,16,0.01
85663,2021,5,17,0
85663,2021,5,18,0.00001
85663,2021,5,19,0.00001
85663,2021,5,20,0.00001
85663,2021,5,21,0.00001
85663,2021,5,22,0.00001
85663,2021,5,23,0
85663,2021,5,24,0
85663,2021,5,25,0
85663,2021,5,26,0
85663,2021,5,27,0
85663,2021,5,28,0
85663,2021,5,29,0
85663,2021,5,30,0.04
85663,2021,5,31,0
85663,2021,6,1,0.00001
85663,2021,6,2,0.72
85663,2021,6,3,0.61
85663,2021,6,4,0.06
85663,2021,6,5,0.02
85663,2021,6,6,0.01
85663,2021,6,7,0
85663,2021,6,8,0.02
85663,2021,6,9,0
85663,2021,6,10,0
85663,2021,6,11,0
85663,2021,6,12,0.09
85663,2021,6,13,0.00001
85663,2021,6,14,0.79
85663,2021,6,15,0.72
85663,2021,6,16,0.61
85663,2021,6,17,0.00001
85663,2021,6,18,0.03
85663,2021,6,19,0
85663,2021,6,20,1.1
85663,2021,6,21,0
85663,2021,6,22,0.19
85663,2021,6,23,0.59
85663,2021,6,24,0.22
85663,2021,6,25,0.36
85663,2021,6,26,0.51
85663,2021,6,27,0.14
85663,2021,6,28,0.79
85663,2021,6,29,3.86
85663,2021,6,30,1
85663,2021,7,1,0.06
85663,2021,7,2,0.56
85663,2021,7,3,0
85663,2021,7,4,0
85663,2021,7,5,1.2
85663,2021,7,6,0.44
85663,2021,7,7,0
85663,2021,7,8,0.00001
85663,2021,7,9,0.00001
85663,2021,7,10,0.18
85663,2021,7,11,0.2
85663,2021,7,12,1.26
85663,2021,7,13,1.68
85663,2021,7,14,0.02
85663,2021,7,15,0.00001
85663,2021,7,16,0.1
85663,2021,7,17,0.5
85663,2021,7,18,0.00001
85663,2021,7,19,0
85663,2021,7,20,0.46
85663,2021,7,21,0.05
85663,2021,7,22,0.27
85663,2021,7,23,0.48
85663,2021,7,24,0.1
85663,2021,7,25,0.00001
85663,2021,7,26,0
85663,2021,7,27,0.00001
85663,2021,7,28,0
85663,2021,7,29,0.62
85663,2021,7,30,0
85663,2021,7,31,0
85663,2021,8,1,0.00001
85663,2021,8,2,0.24
85663,2021,8,3,1.46
85663,2021,8,4,0.64
85663,2021,8,5,0.00001
85663,2021,8,6,0
85663,2021,8,7,0.03
85663,2021,8,8,0.07
85663,2021,8,9,0.18
85663,2021,8,10,0.04
85663,2021,8,11,0.01
85663,2021,8,12,0.93
85663,2021,8,13,0.44
85663,2021,8,14,0.65
85663,2021,8,15,0.63
85663,2021,8,16,0.03
85663,2021,8,17,0.00001
85663,2021,8,18,0
85663,2021,8,19,0.15
85663,2021,8,20,0
85663,2021,8,21,0
85663,2021,8,22,0
85663,2021,8,23,0.02
85663,2021,8,24,0
85663,2021,8,25,0.12
85663,2021,8,26,0.2
85663,2021,8,27,0.01
85663,2021,8,28,0
85663,2021,8,29,0.02
85663,2021,8,30,0.43
85663,2021,8,31,0.99
85663,2021,9,1,0.01
85663,2021,9,2,0.44
85663,2021,9,3,1.07
85663,2021,9,4,1.22
85663,2021,9,5,0.28
85663,2021,9,6,0.3
85663,2021,9,7,0.00001
85663,2021,9,8,0.53
85663,2021,9,9,0.00001
85663,2021,9,10,0
85663,2021,9,11,0
85663,2021,9,12,0.48
85663,2021,9,13,0.18
85663,2021,9,14,0.08
85663,2021,9,15,0.29
85663,2021,9,16,0.03
85663,2021,9,17,1.58
85663,2021,9,18,0.07
85663,2021,9,19,0.53
85663,2021,9,20,0.00001
85663,2021,9,21,0.00001
85663,2021,9,22,0.05
85663,2021,9,23,2.25
85663,2021,9,24,1.19
85663,2021,9,25,1.54
85663,2021,9,26,0
85663,2021,9,27,0
85663,2021,9,28,0
85663,2021,9,29,0
85663,2021,9,30,0
85663,2021,10,1,0.8
85663,2021,10,2,0.34
85663,2021,10,3,0.03
85663,2021,10,4,0
85663,2021,10,5,0
85663,2021,10,6,0
85663,2021,10,7,0
85663,2021,10,8,0.08
85663,2021,10,9,0.56
85663,2021,10,10,0.12
85663,2021,10,11,0.16
85663,2021,10,12,0
85663,2021,10,13,0.05
85663,2021,10,14,0.01
85663,2021,10,15,0.16
85663,2021,10,16,0
85663,2021,10,17,0.86
85663,2021,10,18,0
85663,2021,10,19,0
85663,2021,10,20,0
85663,2021,10,21,0.00001
85663,2021,10,22,1.01
85663,2021,10,23,0
85663,2021,10,24,0
85663,2021,10,25,0.23
85663,2021,10,26,0.01
85663,2021,10,27,0
85663,2021,10,28,0.06
85663,2021,10,29,0.43
85663,2021,10,30,0.00001
85663,2021,10,31,0
85663,2021,11,1,0
85663,2021,11,2,0.11
85663,2021,11,3,0
85663,2021,11,4,0.06
85663,2021,11,5,1.6
85663,2021,11,6,0
85663,2021,11,7,0
85663,2021,11,8,0
85663,2021,11,9,0.00001
85663,2021,11,10,0
85663,2021,11,11,0.04
85663,2021,11,12,0.07
85663,2021,11,13,0
85663,2021,11,14,0
85663,2021,11,15,0
85663,2021,11,16,0
85663,2021,11,17,0
85663,2021,11,18,0.55
85663,2021,11,19,0.64
85663,2021,11,20,0.61
85663,2021,11,21,0.7
85663,2021,11,22,0
85663,2021,11,23,0
85663,2021,11,24,0
85663,2021,11,25,0
85663,2021,11,26,0
85663,2021,11,27,0
85663,2021,11,28,0
85663,2021,11,29,0
85663,2021,11,30,0
85663,2021,12,1,0
85663,2021,12,2,0
85663,2021,12,3,0
85663,2021,12,4,0
85663,2021,12,5,0
85663,2021,12,6,0.25
85663,2021,12,7,0
85663,2021,12,8,0
85663,2021,12,9,0
85663,2021,12,10,0
85663,2021,12,11,0
85663,2021,12,12,0
85663,2021,12,13,0
85663,2021,12,14,0.06
85663,2021,12,15,0.42
85663,2021,12,16,0.00001
85663,2021,12,17,0.00001
85663,2021,12,18,0.24
85663,2021,12,19,0.13
85663,2021,12,20,0
85663,2021,12,21,0.09
85663,2021,12,22,0
85663,2021,12,23,0
85663,2021,12,24,0
85663,2021,12,25,0
85663,2021,12,26,0
85663,2021,12,27,0
85663,2021,12,28,0
85663,2021,12,29,0
85663,2021,12,30,0
85663,2021,12,31,0
85663,2022,1,1,0
85663,2022,1,2,0
85663,2022,1,3,0.00001
85663,2022,1,4,0
85663,2022,1,5,0.21
85663,2022,1,6,0
85663,2022,1,7,0
85663,2022,1,8,0.17
85663,2022,1,9,0.18
85663,2022,1,10,0.00001
85663,2022,1,11,0.94
85663,2022,1,12,0.01
85663,2022,1,13,0.01
85663,2022,1,14,0
85663,2022,1,15,0
85663,2022,1,16,0.22
85663,2022,1,17,0
85663,2022,1,18,0
85663,2022,1,19,0
85663,2022,1,20,1.69
85663,2022,1,21,2.39
85663,2022,1,22,0.01
85663,2022,1,23,0.00001
85663,2022,1,24,0
85663,2022,1,25,0.00001
85663,2022,1,26,0.04
85663,2022,1,27,0.11
85663,2022,1,28,0
85663,2022,1,29,0
85663,2022,1,30,0
85663,2022,1,31,0
85663,2022,2,1,0
85663,2022,2,2,0
85663,2022,2,3,0
85663,2022,2,4,0
85663,2022,2,5,0
85663,2022,2,6,0
85663,2022,2,7,0
85663,2022,2,8,0.11
85663,2022,2,9,0.18
85663,2022,2,10,0
85663,2022,2,11,0.05
85663,2022,2,12,0.01
85663,2022,2,13,0.91
85663,2022,2,14,0
85663,2022,2,15,0
85663,2022,2,16,0.01
85663,2022,2,17,0.01
85663,2022,2,18,0
85663,2022,2,19,0.3
85663,2022,2,20,0
85663,2022,2,21,0
85663,2022,2,22,0
85663,2022,2,23,0
85663,2022,2,24,0
85663,2022,2,25,0
85663,2022,2,26,0
85663,2022,2,27,0.00001
85663,2022,2,28,0.02
85663,2022,3,1,0
85663,2022,3,2,0.02
85663,2022,3,3,0.07
85663,2022,3,4,0.00001
85663,2022,3,5,0.00001
85663,2022,3,6,0.01
85663,2022,3,7,0.14
85663,2022,3,8,0
85663,2022,3,9,0
85663,2022,3,10,0.02
85663,2022,3,11,0
85663,2022,3,12,0.00001
85663,2022,3,13,0
85663,2022,3,14,0.24
85663,2022,3,15,0.83
85663,2022,3,16,0
85663,2022,3,17,0.00001
85663,2022,3,18,0
85663,2022,3,19,0
85663,2022,3,20,0.05
85663,2022,3,21,0
85663,2022,3,22,0
85663,2022,3,23,0
85663,2022,3,24,0
85663,2022,3,25,0.65
85663,2022,3,26,0
85663,2022,3,27,0
85663,2022,3,28,0
85663,2022,3,29,0
85663,2022,3,30,0
85663,2022,3,31,0
85663,2022,4,1,0
85663,2022,4,2,0.14
85663,2022,4,3,0.16
85663,2022,4,4,0.04
85663,2022,4,5,0
85663,2022,4,6,0
85663,2022,4,7,0.1
85663,2022,4,8,0
85663,2022,4,9,0
85663,2022,4,10,0
85663,2022,4,11,0
85663,2022,4,12,0
85663,2022,4,13,0
85663,2022,4,14,0
85663,2022,4,15,2.49
85663,2022,4,16,0
85663,2022,4,17,0
85663,2022,4,18,0.00001
85663,2022,4,19,0
85663,2022,4,20,0.01
85663,2022,4,21,0.05
85663,2022,4,22,0.18
85663,2022,4,23,0
85663,2022,4,24,0.00001
85663,2022,4,25,0
85663,2022,4,26,0
85663,2022,4,27,0
85663,2022,4,28,0.09
85663,2022,4,29,0.04
85663,2022,4,30,1.36
85663,2022,5,1,0.06
85663,2022,5,2,0
85663,2022,5,3,0.02
85663,2022,5,4,0.28
85663,2022,5,5,0
85663,2022,5,6,0
85663,2022,5,7,0
85663,2022,5,8,0.15
85663,2022,5,9,0
85663,2022,5,10,0
85663,2022,5,11,0.00001
85663,2022,5,12,0.16
85663,2022,5,13,0
85663,2022,5,14,0.00001
85663,2022,5,15,0.07
85663,2022,5,16,0.45
85663,2022,5,17,0.00001
85663,2022,5,18,0
85663,2022,5,19,0
85663,2022,5,20,1.65
85663,2022,5,21,0
85663,2022,5,22,0
85663,2022,5,23,0.03
85663,2022,5,24,0
85663,2022,5,25,0.00001
85663,2022,5,26,0
85663,2022,5,27,0.00001
85663,2022,5,28,0.37
85663,2022,5,29,0.41
85663,2022,5,30,0.76
85663,2022,5,31,0.06
85663,2022,6,1,2.32
85663,2022,6,2,0.27
85663,2022,6,3,3.39
85663,2022,6,4,5.26
85663,2022,6,5,0
85663,2022,6,6,0.02
85663,2022,6,7,0.08
85663,2022,6,8,0.11
85663,2022,6,9,0.25
85663,2022,6,10,0.05
85663,2022,6,11,0.03
85663,2022,6,12,0.88
85663,2022,6,13,0.00001
85663,2022,6,14,0.05
85663,2022,6,15,0
85663,2022,6,16,0
85663,2022,6,17,0.11
85663,2022,6,18,0
85663,2022,6,19,1.91
85663,2022,6,20,0.01
85663,2022,6,21,0.21
85663,2022,6,22,0.02
85663,2022,6,23,0
85663,2022,6,24,0
85663,2022,6,25,0.64
85663,2022,6,26,0
85663,2022,6,27,0
85663,2022,6,28,0
85663,2022,6,29,0.00001
85663,2022,6,30,0
85663,2022,7,1,0.01
85663,2022,7,2,0
85663,2022,7,3,0.00001
85663,2022,7,4,0.00001
85663,2022,7,5,0.07
85663,2022,7,6,0.07
85663,2022,7,7,0.04
85663,2022,7,8,0.29
85663,2022,7,9,0.08
85663,2022,7,10,0.1
85663,2022,7,11,0
85663,2022,7,12,0.00001
85663,2022,7,13,0
85663,2022,7,14,0.11
85663,2022,7,15,0.77
85663,2022,7,16,0.85
85663,2022,7,17,0.01
85663,2022,7,18,0
85663,2022,7,19,0
85663,2022,7,20,0.00001
85663,2022,7,21,0
85663,2022,7,22,0.05
85663,2022,7,23,0.01
85663,2022,7,24,0.03
85663,2022,7,25,0.14
85663,2022,7,26,1.7
85663,2022,7,27,0.48
85663,2022,7,28,0
85663,2022,7,29,0
85663,2022,7,30,0.00001
85663,2022,7,31,0
85663,2022,8,1,0
85663,2022,8,2,0
85663,2022,8,3,0
85663,2022,8,4,0
85663,2022,8,5,0.41
85663,2022,8,6,0.03
85663,2022,8,7,0.11
85663,2022,8,8,0.23
85663,2022,8,9,0.06
85663,2022,8,10,0
85663,2022,8,11,0
85663,2022,8,12,0
85663,2022,8,13,0.01
85663,2022,8,14,0.16
85663,2022,8,15,0.81
85663,2022,8,16,0.75
85663,2022,8,17,0
85663,2022,8,18,0
85663,2022,8,19,0
85663,2022,8,20,0.13
85663,2022,8,21,0.00001
85663,2022,8,22,0.55
85663,2022,8,23,0.07
85663,2022,8,24,0
85663,2022,8,25,0.00001
85663,2022,8,26,0
85663,2022,8,27,0.00001
85663,2022,8,28,0.67
