COOPID, YEAR, MONTH, DAY, precipitation
85663,2022,8,29,0.49
85663,2022,8,30,0.02
85663,2022,8,31,0.67
85663,2022,9,1,0.13
85663,2022,9,2,0.03
85663,2022,9,3,0.18
85663,2022,9,4,0
85663,2022,9,5,0.00001
85663,2022,9,6,0.03
85663,2022,9,7,0.59
85663,2022,9,8,0.54
85663,2022,9,9,0.04
85663,2022,9,10,0
85663,2022,9,11,0
85663,2022,9,12,0.14
85663,2022,9,13,0.18
85663,2022,9,14,2.61
85663,2022,9,15,0.45
85663,2022,9,16,0.84
85663,2022,9,17,0.35
85663,2022,9,18,0.03
85663,2022,9,19,0.00001
85663,2022,9,20,0
85663,2022,9,21,0.09
85663,2022,9,22,0.00001
85663,2022,9,23,0
85663,2022,9,24,0.39
85663,2022,9,25,0
85663,2022,9,26,1.67
85663,2022,9,27,3.54
85663,2022,9,28,0.32
85663,2022,9,29,0
85663,2022,9,30,0
85663,2022,10,1,0.00001
85663,2022,10,2,0.02
85663,2022,10,3,0
85663,2022,10,4,0
85663,2022,10,5,0.00001
85663,2022,10,6,0.00001
85663,2022,10,7,0
85663,2022,10,8,0.23
85663,2022,10,9,2.23
85663,2022,10,10,0
85663,2022,10,11,0
85663,2022,10,12,0
85663,2022,10,13,1.67
85663,2022,10,14,0.23
85663,2022,10,15,0.04
85663,2022,10,16,0
85663,2022,10,17,0.04
85663,2022,10,18,0.00001
85663,2022,10,19,0.35
85663,2022,10,20,0
85663,2022,10,21,0.03
85663,2022,10,22,0
85663,2022,10,23,0.01
85663,2022,10,24,0
85663,2022,10,25,0
85663,2022,10,26,0
85663,2022,10,27,0
85663,2022,10,28,0
85663,2022,10,29,0
85663,2022,10,30,0.00001
85663,2022,10,31,0
85663,2022,11,1,0.02
85663,2022,11,2,0
85663,2022,11,3,0.14
85663,2022,11,4,0.02
85663,2022,11,5,0.01
85663,2022,11,6,0.34
85663,2022,11,7,0.02
85663,2022,11,8,0.59
85663,2022,11,9,1.35
85663,2022,11,10,0.00001
85663,2022,11,11,0
85663,2022,11,12,0.02
85663,2022,11,13,0
85663,2022,11,14,0
85663,2022,11,15,0
85663,2022,11,16,0.00001
85663,2022,11,17,0
85663,2022,11,18,0
85663,2022,11,19,0.01
85663,2022,11,20,4.46
85663,2022,11,21,1.06
85663,2022,11,22,0.1
85663,2022,11,23,0
85663,2022,11,24,0
85663,2022,11,25,0
85663,2022,11,26,0
85663,2022,11,27,0.00001
85663,2022,11,28,0.03
85663,2022,11,29,0
85663,2022,11,30,0.32
85663,2022,12,1,0.07
85663,2022,12,2,0
85663,2022,12,3,0
85663,2022,12,4,0
85663,2022,12,5,0.00001
85663,2022,12,6,0.02
85663,2022,12,7,0.02
85663,2022,12,8,0
85663,2022,12,9,0
85663,2022,12,10,0
85663,2022,12,11,0
85663,2022,12,12,0
85663,2022,12,13,0.01
85663,2022,12,14,0
85663,2022,12,15,0
85663,2022,12,16,0.17
85663,2022,12,17,0.16
85663,2022,12,18,0.07
85663,2022,12,19,0
85663,2022,12,20,0.38
85663,2022,12,21,0.01
85663,2022,12,22,0
85663,2022,12,23,0.27
85663,2022,12,24,0.00001
85663,2022,12,25,0.03
85663,2022,12,26,0.38
85663,2022,12,27,0.14
85663,2022,12,28,0
85663,2022,12,29,0
85663,2022,12,30,0
85663,2022,12,31,0
85663,2023,1,1,0
85663,2023,1,2,0
85663,2023,1,3,0
85663,2023,1,4,0
85663,2023,1,5,0
85663,2023,1,6,0
85663,2023,1,7,0
85663,2023,1,8,0
85663,2023,1,9,0.00001
85663,2023,1,10,0
85663,2023,1,11,0
85663,2023,1,12,0
85663,2023,1,13,0.03
85663,2023,1,14,0
85663,2023,1,15,0
85663,2023,1,16,0
85663,2023,1,17,0
85663,2023,1,18,0
85663,2023,1,19,0
85663,2023,1,20,0
85663,2023,1,21,0
85663,2023,1,22,0
85663,2023,1,23,0
85663,2023,1,24,0.02
85663,2023,1,25,0.00001
85663,2023,1,26,0
85663,2023,1,27,0.00001
85663,2023,1,28,0
85663,2023,1,29,0
85663,2023,1,30,0.00001
85663,2023,1,31,0
85663,2023,2,1,0
85663,2023,2,2,0
85663,2023,2,3,0
85663,2023,2,4,0.32
85663,2023,2,5,4.13
85663,2023,2,6,0
85663,2023,2,7,0
85663,2023,2,8,0
85663,2023,2,9,0
85663,2023,2,10,0
85663,2023,2,11,0
85663,2023,2,12,0.66
85663,2023,2,13,0
85663,2023,2,14,0
85663,2023,2,15,0
85663,2023,2,16,0
85663,2023,2,17,0.61
85663,2023,2,18,0
85663,2023,2,19,0
85663,2023,2,20,0
85663,2023,2,21,0
85663,2023,2,22,0
85663,2023,2,23,0
85663,2023,2,24,0
85663,2023,2,25,0
85663,2023,2,26,0
85663,2023,2,27,0
85663,2023,2,28,0
85663,2023,3,1,0
85663,2023,3,2,0
85663,2023,3,3,0
85663,2023,3,4,0
85663,2023,3,5,0
85663,2023,3,6,0
85663,2023,3,7,0
85663,2023,3,8,0.01
85663,2023,3,9,0.00001
85663,2023,3,10,0
85663,2023,3,11,0
85663,2023,3,12,0
85663,2023,3,13,0
85663,2023,3,14,0
85663,2023,3,15,0.03
85663,2023,3,16,0
85663,2023,3,17,0
85663,2023,3,18,0
85663,2023,3,19,0.08
85663,2023,3,20,0.29
85663,2023,3,21,0
85663,2023,3,22,0
85663,2023,3,23,0
85663,2023,3,24,0.03
85663,2023,3,25,0
85663,2023,3,26,0
85663,2023,3,27,0
85663,2023,3,28,0.18
85663,2023,3,29,0.39
85663,2023,3,30,3.49
85663,2023,3,31,0
85663,2023,4,1,0.51
85663,2023,4,2,0
85663,2023,4,3,0
85663,2023,4,4,0
85663,2023,4,5,0.00001
85663,2023,4,6,0.00001
85663,2023,4,7,0
85663,2023,4,8,0.04
85663,2023,4,9,0.00001
85663,2023,4,10,2.47
85663,2023,4,11,2.76
85663,2023,4,12,2.15
85663,2023,4,13,0
85663,2023,4,14,0.2
85663,2023,4,15,0
85663,2023,4,16,0.07
85663,2023,4,17,0.25
85663,2023,4,18,0
85663,2023,4,19,0
85663,2023,4,20,0
85663,2023,4,21,0.2
85663,2023,4,22,0.01
85663,2023,4,23,0
85663,2023,4,24,0.98
85663,2023,4,25,0.23
85663,2023,4,26,0.00001
85663,2023,4,27,0
85663,2023,4,28,0
85663,2023,4,29,0.08
85663,2023,4,30,0.00001
85663,2023,5,1,0
85663,2023,5,2,0
85663,2023,5,3,0
85663,2023,5,4,0
85663,2023,5,5,0
85663,2023,5,6,0.1
85663,2023,5,7,0.19
85663,2023,5,8,0
85663,2023,5,9,0
85663,2023,5,10,0
85663,2023,5,11,0
85663,2023,5,12,0.01
85663,2023,5,13,0.00001
85663,2023,5,14,0
85663,2023,5,15,0.65
85663,2023,5,16,0
85663,2023,5,17,0.04
85663,2023,5,18,0.06
85663,2023,5,19,1
85663,2023,5,20,0
85663,2023,5,21,1.23
85663,2023,5,22,0.1
85663,2023,5,23,0.59
85663,2023,5,24,0.46
85663,2023,5,25,0.61
85663,2023,5,26,0.07
85663,2023,5,27,0
85663,2023,5,28,0
85663,2023,5,29,0.01
85663,2023,5,30,0.8
85663,2023,5,31,0.00001
85663,2023,6,1,0.04
85663,2023,6,2,0.02
85663,2023,6,3,0.18
85663,2023,6,4,0.33
85663,2023,6,5,0.09
85663,2023,6,6,0.01
85663,2023,6,7,0.21
85663,2023,6,8,0.7
85663,2023,6,9,0
85663,2023,6,10,0
85663,2023,6,11,0.2
85663,2023,6,12,0.39
85663,2023,6,13,0
85663,2023,6,14,0
85663,2023,6,15,0
85663,2023,6,16,0.02
85663,2023,6,17,0.42
85663,2023,6,18,0.07
85663,2023,6,19,3.04
85663,2023,6,20,0.11
85663,2023,6,21,0
85663,2023,6,22,0.07
85663,2023,6,23,0
85663,2023,6,24,0.42
85663,2023,6,25,1.15
85663,2023,6,26,0.11
85663,2023,6,27,0
85663,2023,6,28,0
85663,2023,6,29,0.26
85663,2023,6,30,0.03
85663,2023,7,1,0.47
85663,2023,7,2,3.47
85663,2023,7,3,0.67
85663,2023,7,4,0.09
85663,2023,7,5,0.01
85663,2023,7,6,0.02
85663,2023,7,7,0.25
85663,2023,7,8,0
85663,2023,7,9,0
85663,2023,7,10,0
85663,2023,7,11,0
85663,2023,7,12,0
85663,2023,7,13,0.02
85663,2023,7,14,0.25
85663,2023,7,15,0.05
85663,2023,7,16,0.11
85663,2023,7,17,0.32
85663,2023,7,18,0.04
85663,2023,7,19,0.18
85663,2023,7,20,0.21
85663,2023,7,21,0
85663,2023,7,22,0
85663,2023,7,23,0
85663,2023,7,24,0
85663,2023,7,25,0
85663,2023,7,26,0.2
85663,2023,7,27,0.13
85663,2023,7,28,0.92
85663,2023,7,29,0.00001
85663,2023,7,30,0
85663,2023,7,31,0.01
85663,2023,8,1,0.00001
85663,2023,8,2,0.27
85663,2023,8,3,0.46
85663,2023,8,4,1.69
85663,2023,8,5,0.62
85663,2023,8,6,0.26
85663,2023,8,7,0
85663,2023,8,8,0.02
85663,2023,8,9,0.01
85663,2023,8,10,0.05
85663,2023,8,11,0.76
85663,2023,8,12,0.00001
85663,2023,8,13,0.00001
85663,2023,8,14,0
85663,2023,8,15,0.03
85663,2023,8,16,0.15
85663,2023,8,17,3.42
85663,2023,8,18,0.21
85663,2023,8,19,0.93
85663,2023,8,20,0.17
85663,2023,8,21,0.1
85663,2023,8,22,0.03
85663,2023,8,23,0.12
85663,2023,8,24,0.24
85663,2023,8,25,0.01
85663,2023,8,26,0
85663,2023,8,27,0.00001
85663,2023,8,28,0.07
85663,2023,8,29,0.48
85663,2023,8,30,0
85663,2023,8,31,0.15
85663,2023,9,1,0.13
85663,2023,9,2,0.11
85663,2023,9,3,0
85663,2023,9,4,0
85663,2023,9,5,0
85663,2023,9,6,0
85663,2023,9,7,0
85663,2023,9,8,0
85663,2023,9,9,0.33
85663,2023,9,10,1.9
85663,2023,9,11,0
85663,2023,9,12,0
85663,2023,9,13,0.01
85663,2023,9,14,0.2
85663,2023,9,15,0.38
85663,2023,9,16,4.4
85663,2023,9,17,0.83
85663,2023,9,18,0.39
85663,2023,9,19,0.83
85663,2023,9,20,0.08
85663,2023,9,21,0.34
85663,2023,9,22,0.00001
85663,2023,9,23,0.01
85663,2023,9,24,0.4
85663,2023,9,25,0.46
85663,2023,9,26,0.12
85663,2023,9,27,1.55
85663,2023,9,28,0.00001
85663,2023,9,29,0.00001
85663,2023,9,30,0.29
85663,2023,10,1,0.09
85663,2023,10,2,0.55
85663,2023,10,3,0
85663,2023,10,4,0
85663,2023,10,5,0.00001
85663,2023,10,6,0
85663,2023,10,7,0.76
85663,2023,10,8,0.1
85663,2023,10,9,0
85663,2023,10,10,0
85663,2023,10,11,2.4
85663,2023,10,12,0
85663,2023,10,13,0
85663,2023,10,14,1.59
85663,2023,10,15,0
85663,2023,10,16,0
85663,2023,10,17,0
85663,2023,10,18,0
85663,2023,10,19,0
85663,2023,10,20,0.00001
85663,2023,10,21,0
85663,2023,10,22,0
85663,2023,10,23,0
85663,2023,10,24,0.00001
85663,2023,10,25,0.02
85663,2023,10,26,0.07
85663,2023,10,27,0.1
85663,2023,10,28,0.05
85663,2023,10,29,0.05
85663,2023,10,30,0
85663,2023,10,31,0
85663,2023,11,1,0.01
85663,2023,11,2,0.37
85663,2023,11,3,0.00001
85663,2023,11,4,0.00001
85663,2023,11,5,0
85663,2023,11,6,0
85663,2023,11,7,0
85663,2023,11,8,0.02
85663,2023,11,9,0.00001
85663,2023,11,10,0
85663,2023,11,11,0
85663,2023,11,12,0
85663,2023,11,13,0.33
85663,2023,11,14,0.13
85663,2023,11,15,7.53
85663,2023,11,16,0.85
85663,2023,11,17,0
85663,2023,11,18,0
85663,2023,11,19,0.00001
85663,2023,11,20,0.00001
85663,2023,11,21,0
85663,2023,11,22,0
85663,2023,11,23,0
85663,2023,11,24,0.02
85663,2023,11,25,0.00001
85663,2023,11,26,0.1
85663,2023,11,27,0
85663,2023,11,28,0
85663,2023,11,29,0
85663,2023,11,30,0
85663,2023,12,1,0
85663,2023,12,2,0
85663,2023,12,3,0
85663,2023,12,4,0
85663,2023,12,5,0
85663,2023,12,6,0
85663,2023,12,7,0
85663,2023,12,8,0
85663,2023,12,9,0
85663,2023,12,10,0.03
85663,2023,12,11,0
85663,2023,12,12,0.00001
85663,2023,12,13,0.54
85663,2023,12,14,0.15
85663,2023,12,15,0.21
85663,2023,12,16,1.21
85663,2023,12,17,0.16
85663,2023,12,18,0
85663,2023,12,19,0
85663,2023,12,20,0
85663,2023,12,21,0
85663,2023,12,22,0
85663,2023,12,23,0.12
85663,2023,12,24,0.02
85663,2023,12,25,0.07
85663,2023,12,26,0.64
85663,2023,12,27,0
85663,2023,12,28,0.7
85663,2023,12,29,0
85663,2023,12,30,0
85663,2023,12,31,0
85663,2024,1,1,0
85663,2024,1,2,0
85663,2024,1,3,0
85663,2024,1,4,0
85663,2024,1,5,0
85663,2024,1,6,0.08
85663,2024,1,7,0.07
85663,2024,1,8,0
85663,2024,1,9,0.03
85663,2024,1,10,0.11
85663,2024,1,11,0.38
85663,2024,1,12,0.02
85663,2024,1,13,0.00001
85663,2024,1,14,0.1
85663,2024,1,15,0
85663,2024,1,16,0.06
85663,2024,1,17,0
85663,2024,1,18,0
85663,2024,1,19,0.01
85663,2024,1,20,0
85663,2024,1,21,0
85663,2024,1,22,0.03
85663,2024,1,23,0
85663,2024,1,24,0
85663,2024,1,25,0
85663,2024,1,26,0
85663,2024,1,27,0
85663,2024,1,28,0
85663,2024,1,29,0
85663,2024,1,30,0
85663,2024,1,31,0
85663,2024,2,1,0
85663,2024,2,2,0
85663,2024,2,3,0
85663,2024,2,4,0.73
85663,2024,2,5,0.13
85663,2024,2,6,0
85663,2024,2,7,0
85663,2024,2,8,0.00001
85663,2024,2,9,0
85663,2024,2,10,0
85663,2024,2,11,0.05
85663,2024,2,12,0.00001
85663,2024,2,13,0.1
85663,2024,2,14,0
85663,2024,2,15,0
85663,2024,2,16,0
85663,2024,2,17,0
85663,2024,2,18,1.88
85663,2024,2,19,0.11
85663,2024,2,20,0
85663,2024,2,21,0
85663,2024,2,22,0
85663,2024,2,23,0
85663,2024,2,24,0.03
85663,2024,2,25,0
85663,2024,2,26,0
85663,2024,2,27,0
85663,2024,2,28,0
85663,2024,2,29,0.00001
85663,2024,3,1,0
85663,2024,3,2,0.00001
85663,2024,3,3,0.2
85663,2024,3,4,0.06
85663,2024,3,5,0
85663,2024,3,6,0.55
85663,2024,3,7,0.08
85663,2024,3,8,0
85663,2024,3,9,0
85663,2024,3,10,0
85663,2024,3,11,0
85663,2024,3,12,0
85663,2024,3,13,0
85663,2024,3,14,0
85663,2024,3,15,0
85663,2024,3,16,0
85663,2024,3,17,0
85663,2024,3,18,0.00001
85663,2024,3,19,0.00001
85663,2024,3,20,0
85663,2024,3,21,0
85663,2024,3,22,2.34
85663,2024,3,23,1.55
85663,2024,3,24,0
85663,2024,3,25,0.00001
85663,2024,3,26,0
85663,2024,3,27,0
85663,2024,3,28,0
85663,2024,3,29,0
85663,2024,3,30,0
85663,2024,3,31,0
85663,2024,4,1,0
85663,2024,4,2,0
85663,2024,4,3,0
85663,2024,4,4,0.35
85663,2024,4,5,0
85663,2024,4,6,0
85663,2024,4,7,0
85663,2024,4,8,0
85663,2024,4,9,0.00001
85663,2024,4,10,0
85663,2024,4,11,0.1
85663,2024,4,12,0
85663,2024,4,13,0
85663,2024,4,14,0
85663,2024,4,15,0
85663,2024,4,16,0
85663,2024,4,17,0
85663,2024,4,18,0
85663,2024,4,19,0
85663,2024,4,20,0
85663,2024,4,21,0
85663,2024,4,22,1
85663,2024,4,23,0
85663,2024,4,24,0
85663,2024,4,25,0
85663,2024,4,26,0
85663,2024,4,27,0.00001
85663,2024,4,28,0.06
85663,2024,4,29,0.00001
85663,2024,4,30,1.27
85663,2024,5,1,1.3
85663,2024,5,2,0
85663,2024,5,3,0.01
85663,2024,5,4,0.06
85663,2024,5,5,0
85663,2024,5,6,0.00001
85663,2024,5,7,0
85663,2024,5,8,0
85663,2024,5,9,0
85663,2024,5,10,0
85663,2024,5,11,0
85663,2024,5,12,0
85663,2024,5,13,0
85663,2024,5,14,0
85663,2024,5,15,0
85663,2024,5,16,0.00001
85663,2024,5,17,0
85663,2024,5,18,0.00001
85663,2024,5,19,0
85663,2024,5,20,0
85663,2024,5,21,0.72
85663,2024,5,22,0
85663,2024,5,23,0
85663,2024,5,24,0
85663,2024,5,25,0.00001
85663,2024,5,26,0
85663,2024,5,27,0
85663,2024,5,28,0.41
85663,2024,5,29,0.88
85663,2024,5,30,0.83
85663,2024,5,31,0
85663,2024,6,1,0.00001
85663,2024,6,2,0.04
85663,2024,6,3,0
85663,2024,6,4,0
85663,2024,6,5,0
85663,2024,6,6,0
85663,2024,6,7,0.03
85663,2024,6,8,0.82
85663,2024,6,9,1.5
85663,2024,6,10,0.56
85663,2024,6,11,3.59
85663,2024,6,12,6.25
85663,2024,6,13,0.91
85663,2024,6,14,0.49
85663,2024,6,15,0.04
85663,2024,6,16,0
85663,2024,6,17,0.05
85663,2024,6,18,0.00001
85663,2024,6,19,0.1
85663,2024,6,20,0.00001
85663,2024,6,21,0.52
85663,2024,6,22,0.92
85663,2024,6,23,0.11
85663,2024,6,24,0.24
85663,2024,6,25,0.2
85663,2024,6,26,0.00001
85663,2024,6,27,0.00001
85663,2024,6,28,0.14
85663,2024,6,29,0
85663,2024,6,30,0.83
85663,2024,7,1,0.23
85663,2024,7,2,0.23
85663,2024,7,3,0.02
85663,2024,7,4,0
85663,2024,7,5,0.11
85663,2024,7,6,0
85663,2024,7,7,0.07
85663,2024,7,8,0
85663,2024,7,9,0
85663,2024,7,10,0.00001
85663,2024,7,11,0.46
85663,2024,7,12,0.05
85663,2024,7,13,0
85663,2024,7,14,0.00001
85663,2024,7,15,0.05
85663,2024,7,16,0.66
85663,2024,7,17,0
85663,2024,7,18,0
85663,2024,7,19,0.00001
85663,2024,7,20,0.00001
85663,2024,7,21,0.05
85663,2024,7,22,0.88
85663,2024,7,23,0
85663,2024,7,24,0
85663,2024,7,25,0.00001
85663,2024,7,26,0.15
85663,2024,7,27,0
85663,2024,7,28,1.89
85663,2024,7,29,0.58
85663,2024,7,30,0.01
85663,2024,7,31,0
85663,2024,8,1,0
85663,2024,8,2,0.91
85663,2024,8,3,1.86
85663,2024,8,4,1.25
85663,2024,8,5,0
85663,2024,8,6,0.00001
85663,2024,8,7,0
85663,2024,8,8,0.00001
85663,2024,8,9,0.93
85663,2024,8,10,0
85663,2024,8,11,0
85663,2024,8,12,0
85663,2024,8,13,0.00001
85663,2024,8,14,0.77
85663,2024,8,15,0.08
85663,2024,8,16,0.19
85663,2024,8,17,0.01
85663,2024,8,18,0.00001
85663,2024,8,19,0.02
85663,2024,8,20,0.05
85663,2024,8,21,0.97
85663,2024,8,22,0.00001
85663,2024,8,23,0.00001
85663,2024,8,24,2.99
85663,2024,8,25,0
85663,2024,8,26,0.14
85663,2024,8,27,0.71
85663,2024,8,28,0.17
85663,2024,8,29,1.65
85663,2024,8,30,0.13
85663,2024,8,31,0.00001
85663,2024,9,1,2.25
85663,2024,9,2,0.34
85663,2024,9,3,0.83
85663,2024,9,4,0.81
85663,2024,9,5,0
85663,2024,9,6,0
85663,2024,9,7,0.31
85663,2024,9,8,0.00001
85663,2024,9,9,0.00001
85663,2024,9,10,0.87
85663,2024,9,11,0.66
85663,2024,9,12,0.08
85663,2024,9,13,0.32
85663,2024,9,14,0.04
85663,2024,9,15,0.68
85663,2024,9,16,0.11
85663,2024,9,17,0.04
85663,2024,9,18,0.09
85663,2024,9,19,0.09
85663,2024,9,20,0.05
85663,2024,9,21,0.82
85663,2024,9,22,0
85663,2024,9,23,0
85663,2024,9,24,0.05
85663,2024,9,25,0.11
85663,2024,9,26,0.45
85663,2024,9,27,0.06
85663,2024,9,28,0
85663,2024,9,29,0
85663,2024,9,30,0.05
85663,2024,10,1,0
85663,2024,10,2,0
85663,2024,10,3,0
85663,2024,10,4,0.75
85663,2024,10,5,0.33
85663,2024,10,6,1.31
85663,2024,10,7,0.94
85663,2024,10,8,0.33
85663,2024,10,9,0.00001
85663,2024,10,10,0.00001
85663,2024,10,11,0.69
85663,2024,10,12,1.85
85663,2024,10,13,0.08
85663,2024,10,14,0
85663,2024,10,15,0.00001
85663,2024,10,16,0
85663,2024,10,17,0
85663,2024,10,18,0.12
85663,2024,10,19,0.06
85663,2024,10,20,0.57
85663,2024,10,21,0.02
85663,2024,10,22,0.01
85663,2024,10,23,0.02
85663,2024,10,24,0.05
85663,2024,10,25,0
85663,2024,10,26,0
85663,2024,10,27,0
85663,2024,10,28,0.03
85663,2024,10,29,0
85663,2024,10,30,0.33
85663,2024,10,31,0.01
85663,2024,11,1,0.00001
85663,2024,11,2,0.07
85663,2024,11,3,0.16
85663,2024,11,4,0.04
85663,2024,11,5,0.17
85663,2024,11,6,0.00001
85663,2024,11,7,0.00001
85663,2024,11,8,0
85663,2024,11,9,0.02
85663,2024,11,10,0.01
85663,2024,11,11,0
85663,2024,11,12,0.00001
85663,2024,11,13,0
85663,2024,11,14,0
85663,2024,11,15,0
85663,2024,11,16,0
85663,2024,11,17,0
85663,2024,11,18,0
85663,2024,11,19,0
85663,2024,11,20,0
85663,2024,11,21,0.00001
85663,2024,11,22,0
85663,2024,11,23,0
85663,2024,11,24,0
85663,2024,11,25,0
85663,2024,11,26,0
85663,2024,11,27,0
85663,2024,11,28,0
85663,2024,11,29,0
85663,2024,11,30,0
85663,2024,12,1,0
85663,2024,12,2,0
85663,2024,12,3,0
85663,2024,12,4,0
85663,2024,12,5,0
85663,2024,12,6,0
85663,2024,12,7,0
85663,2024,12,8,0
85663,2024,12,9,0
85663,2024,12,10,0
85663,2024,12,11,0.00001
85663,2024,12,12,0
85663,2024,12,13,0
85663,2024,12,14,0.03
85663,2024,12,15,0.05
85663,2024,12,16,0.26
85663,2024,12,17,0.05
85663,2024,12,18,0.05
85663,2024,12,19,0
85663,2024,12,20,0
85663,2024,12,21,0
85663,2024,12,22,0
85663,2024,12,23,0
85663,2024,12,24,0.00001
85663,2024,12,25,0.01
85663,2024,12,26,0
85663,2024,12,27,0.00001
85663,2024,12,28,0.00001
85663,2024,12,29,0.72
85663,2024,12,30,0.00001
85663,2024,12,31,0.01
